name,exp,variant,workload,rc,insts,cycles,cpi,ipc,sim_ms,host_s,l1d_acc,l1d_miss,l1d_mr,l1d_mshr_miss,l1d_miss_lat_cyc,l1d_hit_lat,l1d_amat,l1d_mpki,l1d_repl,l1d_wb,l1i_acc,l1i_miss,l1i_mr,l2_acc,l2_miss,l2_mr,l2_miss_lat_cyc,l2_mpki,victim_hits,victim_miss,dram_rd,dram_wr,dram_bytes,dram_lat_cyc,dtlb_acc,dtlb_miss,dtlb_mr,dtlb_mpki,itlb_acc,itlb_miss,page_faults,penalty_cyc,penalty_frac,pf_issued,pf_useful,pf_accuracy,program_output
page_2MiB_pagewalk,page,2MiB,pagewalk,0,4025274,11215555,2.786283616966199,0.35890100846547496,5.6080000000000005,1.86,505664,603,0.001192491456777623,603,190.82255389800002,2.0,2.2275542652838527,0.14980346679505543,0,0,5032308,122,2.4e-05,727,727,1.0,180.389270976,0.18060882315092092,0,0,727,0,46528,78.27992,505677,8,1.5820375457060534e-05,0.0019874423455397074,5032308,1,3,6270,0.0005590450049061326,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
page_2MiB_stream,page,2MiB,stream,0,6820444,47160517,6.91458166066608,0.1446219090431091,23.580000000000002,4.69,1574368,196674,0.12492250858757292,196674,156.289138372,2.0,21.524031230420544,28.835952615401578,195650,65556,6821809,112,1.6e-05,196786,196786,1.0,151.28886709399998,28.852373833726954,0,0,196786,65556,16789888,49.7746,1574373,8,5.081387955713163e-06,0.0011729441660982775,6821809,1,3,6270,0.00013295019645352912,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
page_4KiB_chase4m,page,4KiB,chase4m,0,5126955,146904261,28.653315857073057,0.03489997475294471,73.452,6.57,1026016,603820,0.5885093409849359,603820,188.91546156200002,2.0,113.17851378571763,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.38355886,111.32124233585043,0,0,570739,69653,40985088,91.10548,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,18139690,0.12347967224721956,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
page_4KiB_matmul,page,4KiB,matmul,0,6862544,24726897,3.603167717394599,0.2775335700229592,12.363000000000001,4.09,1881623,117553,0.062474257595703284,117553,29.918377242,2.0,3.869128406662135,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.894273128,0.5292497942453994,0,0,3632,0,232448,50.3483,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,119750,0.004842904469574165,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
page_4KiB_pagewalk,page,4KiB,pagewalk,0,4025259,27257513,6.771617180410006,0.14767521160129318,13.629000000000001,2.15,505655,603,0.001192512681571427,603,166.537313432,2.0,2.1985978582224956,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,159.475928474,0.18060949618397226,0,0,727,0,46528,57.7579,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,16061440,0.5892481826937036,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
page_4KiB_stream,page,4KiB,stream,0,6820444,49544021,7.264046299625068,0.13766432078655869,24.772,4.17,1574368,196674,0.12492250858757292,196674,157.370684482,2.0,21.659140683634874,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.36758204400002,28.852373833726954,0,0,196786,65556,16789888,50.858239999999995,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,2175450,0.04390943561080761,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
page_64KiB_chase4m,page,64KiB,chase4m,0,5126955,129384435,25.236116759363014,0.0396257478729957,64.692,6.36,1026016,603820,0.5885093409849359,603820,189.65082971799998,2.0,113.61128481458647,117.77361026184158,602796,102714,6915011,114,1.6e-05,603934,570873,0.9452572632108807,194.12069409400002,111.34737870724436,0,0,570873,69653,40993664,91.82003999999999,1026090,1264,0.0012318607529553938,0.24654010031295379,6915011,1,70,177950,0.0013753586356813321,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
page_64KiB_matmul,page,64KiB,matmul,0,6862544,24725015,3.602893475072801,0.27755469511343067,12.363000000000001,4.18,1881623,117553,0.062474257595703284,117553,30.812850374,2.0,3.9250099515231383,17.129653376357222,116529,116515,8772130,117,1.3e-05,117670,3632,0.030865981133678933,180.95759911800002,0.5292497942453994,0,0,3632,0,232448,78.81855999999999,1881635,14,7.440337791335727e-06,0.002040059779580284,8772130,1,6,12450,0.0005035386227268214,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
page_64KiB_pagewalk,page,64KiB,pagewalk,0,4025260,11278039,2.8018162801905966,0.3569113389304648,5.639,1.84,505655,603,0.001192512681571427,603,189.174129354,2.0,2.2255925482798786,0.14980398781693605,0,0,5032352,122,2.4e-05,727,727,1.0,178.235213204,0.18060945131494613,0,0,727,0,46528,76.14374000000001,505699,73,0.00014435464574776697,0.018135474478667216,5032352,2,34,70250,0.006228919761671333,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
page_64KiB_stream,page,64KiB,stream,0,6820444,47287637,6.933219743465381,0.1442331322243909,23.644,4.11,1574368,196674,0.12492250858757292,196674,156.267874758,2.0,21.521374926418027,28.835952615401578,195650,65556,6821871,112,1.6e-05,196786,196786,1.0,151.265064588,28.852373833726954,0,0,196786,65556,16789888,49.74768,1574435,264,0.0001676791992047941,0.038707157481243155,6821871,1,65,137950,0.0029172529809429896,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
pagenf_16KiB_chase4m,pagenf,16KiB,chase4m,0,5126955,141794835,27.65673484553697,0.03615755820725064,70.897,6.93,1026016,603820,0.5885093409849359,603820,189.416230002,2.0,113.47322069032806,117.77361026184158,602796,102805,6915215,114,1.6e-05,603934,570782,0.9451065844943322,193.900091454,111.32962938040221,0,0,570782,69653,40987840,91.60728,1026294,424320,0.413448777835591,82.76257544682954,6915215,2,274,12729660,0.08977520231960494,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pagenf_16KiB_pagewalk,pagenf,16KiB,pagewalk,0,4025284,20365193,5.05931829903182,0.19765508728544826,10.183,2.13,505664,603,0.001192491456777623,603,190.679933666,2.0,2.227384191875629,0.14980309463878821,0,0,5032577,122,2.4e-05,727,727,1.0,180.265474552,0.1806083744650067,0,0,727,0,46528,78.15888000000001,505804,305176,0.6033483325556935,75.81477480843587,5032577,6,130,9155460,0.4495641165787135,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
pagenf_256KiB_chase4m,pagenf,256KiB,chase4m,0,5126955,129171453,25.194575142555376,0.03969108406638423,64.586,6.07,1026016,603820,0.5885093409849359,603820,189.590106324,2.0,113.57554853000117,117.77361026184158,602796,102811,6914960,114,1.6e-05,603934,570776,0.9450966496339004,194.086762582,111.32845909511592,0,0,570776,69653,40987456,91.78811999999999,1026039,40,3.8984872894695034e-05,0.007801901908637778,6914960,1,19,1230,9.522227794402839e-06,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pagenf_256KiB_pagewalk,pagenf,256KiB,pagewalk,0,4025274,11210459,2.78501761619209,0.35906415607068365,5.6049999999999995,2.15,505664,603,0.001192491456777623,603,192.441127694,2.0,2.229484400707747,0.14980346679505543,0,0,5032322,122,2.4e-05,727,727,1.0,181.01650618999997,0.18060882315092092,0,0,727,0,46528,78.90166,505684,22,4.350543026870536e-05,0.005465466450234195,5032322,1,10,690,6.154966536160562e-05,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
pagenf_2MiB_chase4m,pagenf,2MiB,chase4m,0,5126955,129178203,25.19589171350246,0.03968901007238814,64.589,5.98,1026016,603820,0.5885093409849359,603820,189.602808784,2.0,113.58302404636466,117.77361026184158,602796,102811,6914945,114,1.6e-05,603934,570776,0.9450966496339004,194.100217948,111.32845909511592,0,0,570776,69653,40987456,91.78892,1026024,10,9.746360708911292e-06,0.0019504754771594445,6914945,1,4,330,2.5546105483445995e-06,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pagenf_2MiB_pagewalk,pagenf,2MiB,pagewalk,0,4025274,11209569,2.784796513231149,0.3590926644904902,5.6049999999999995,2.12,505664,603,0.001192491456777623,603,192.354892206,2.0,2.2293815656250358,0.14980346679505543,0,0,5032308,122,2.4e-05,727,727,1.0,180.40852819800003,0.18060882315092092,0,0,727,0,46528,78.28748,505677,8,1.5820375457060534e-05,0.0019874423455397074,5032308,1,3,270,2.4086563899111555e-05,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
pagenf_4KiB_chase4m,pagenf,4KiB,chase4m,0,5126955,144739739,28.231131148995846,0.0354218892159257,72.37,6.95,1026016,603820,0.5885093409849359,603820,188.943777948,2.0,113.19517824338153,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.41418231400002,111.32124233585043,0,0,570739,69653,40985088,91.12972,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,15957690,0.11025092424686492,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pagenf_4KiB_pagewalk,pagenf,4KiB,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,2.18,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
pagenf_64KiB_chase4m,pagenf,64KiB,chase4m,0,5126955,129247273,25.2093636476232,0.03966780018639155,64.624,6.11,1026016,603820,0.5885093409849359,603820,189.655622536,2.0,113.61410543274913,117.77361026184158,602796,102714,6915011,114,1.6e-05,603934,570873,0.9452572632108807,194.12566542800002,111.34737870724436,0,0,570873,69653,40993664,91.81348,1026090,1264,0.0012318607529553938,0.24654010031295379,6915011,1,70,37950,0.0002936232163289047,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pagenf_64KiB_pagewalk,pagenf,64KiB,pagewalk,0,4025260,11211751,2.7853482756393375,0.35902153017847077,5.606,1.93,505655,603,0.001192512681571427,603,192.749585406,2.0,2.22985632496429,0.14980398781693605,0,0,5032352,122,2.4e-05,727,727,1.0,180.590096286,0.18060945131494613,0,0,727,0,46528,78.48212,505699,73,0.00014435464574776697,0.018135474478667216,5032352,2,34,2250,0.0002006823019883335,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
pf_none-none_chase,pf,none-none,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,2.87,632806,518448,0.8192842672161769,518448,31.590705336,2.0,27.88176787204693,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,17578,0.033897586016715456,186.73665946,5.561039191121572,0,0,17578,0,1124992,84.51386,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
pf_none-none_chase4m,pf,none-none,chase4m,0,5126955,128992765,25.15972248634911,0.03974606637821897,64.496,6.28,1026016,603540,0.5882364407572591,603540,189.3794181,2.0,113.39987485582486,117.71899694848112,602516,102568,6916033,114,1.6e-05,603654,570739,0.9454737316409731,193.795176078,111.32124233585043,0,0,570739,69653,40985088,91.49288,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pf_none-none_matmul,pf,none-none,matmul,0,6862544,24657977,3.5931247945368363,0.2783092870919622,12.328999999999999,3.95,1881623,119767,0.06365090137609924,119767,29.821912546,2.0,3.8981916143121027,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,3632,0.030295952754329183,151.107929516,0.5292497942453994,0,0,3632,0,232448,49.555339999999994,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
pf_none-none_stream,pf,none-none,stream,0,6820444,47146867,6.912580324682675,0.14466378009804978,23.573,3.95,1574368,196674,0.12492250858757292,196674,156.243529902,2.0,21.5183337059353,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,151.24095718200002,28.852373833726954,0,0,196786,65556,16789888,49.73364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
pf_none-none_stride,pf,none-none,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,6.91,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
pf_none-stride_chase,pf,none-stride,chase,0,3160920,25211839,7.976107905293396,0.12537443222606648,12.606,3.17,632806,518448,0.8192842672161769,518448,31.338865228,2.0,27.675439233708506,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,16562,0.03193832174359093,188.97494264,5.239613783328904,0,0,17584,0,1125376,84.6526,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,3959,1016,0.2566304622379389,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
pf_none-stride_chase4m,pf,none-stride,chase4m,0,5126955,128167423,24.998741553222136,0.040002013616205735,64.084,6.6,1026016,603540,0.5882364407572591,603540,188.012602314,2.0,112.59586400269737,117.71899694848112,602516,102568,6916033,114,1.6e-05,603654,564869,0.9357496181587466,194.12970618,110.17631323075783,0,0,570754,69653,40986048,91.55978,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,22910,5870,0.2562199912701877,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pf_none-stride_matmul,pf,none-stride,matmul,0,6862544,24218399,3.5290701232662407,0.2833607622039756,12.109,4.05,1881623,119767,0.06365090137609924,119767,26.155877661999998,2.0,3.664845189469279,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,228,0.0019018384438290348,165.622807018,0.033223830696021764,0,0,3650,0,233600,52.46858,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,13295,3404,0.25603610379842046,matmul: n=96 block=0 checksum=219826053362
pf_none-stride_stream,pf,none-stride,stream,0,6820444,22330413,3.274040956864392,0.3054329537030954,11.165,4.27,1574368,196674,0.12492250858757292,196674,30.062946806,2.0,5.755538730540283,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,4445,0.022587988982956105,203.934308212,0.6517171022883554,0,0,196805,65556,16791104,62.18672,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,755739,192341,0.2545071777425804,stream: words=524288 passes=2 checksum=8dd97a8432780000
pf_none-stride_stride,pf,none-stride,stride,0,8766024,64461383,7.353548541505248,0.1359887671041746,32.231,7.22,1863851,1604169,0.86067448524587,1604169,26.011884033999998,2.0,24.387764901238214,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,221,0.0001377564154908024,172.24434389200002,0.025210973640957406,0,0,4270,0,273280,54.33002,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,15779,4043,0.2562266303314532,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
pf_none-tagged_chase,pf,none-tagged,chase,0,3160920,23396001,7.401642876124672,0.13510514040412291,11.698,3.11,632806,518448,0.8192842672161769,518448,27.856008702,2.0,24.821989676985517,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,5780,0.0111462081679722,188.156228374,1.8285815522063196,0,0,17638,0,1128832,86.0453,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,34331,11798,0.3436544231161341,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
pf_none-tagged_chase4m,pf,none-tagged,chase4m,0,5126955,93212435,18.18085686338187,0.05500290814203062,46.606,8.32,1026016,603540,0.5882364407572591,603540,130.11206216600002,2.0,78.53665634811509,117.71899694848112,602516,101466,6916033,114,1.6e-05,603654,361276,0.5984819118236606,194.94074336600002,70.46599784862555,0,0,1030111,69653,70384896,95.6777,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,1116883,210565,0.18852914763677125,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pf_none-tagged_matmul,pf,none-tagged,matmul,0,6862544,24201483,3.5266051481782847,0.2835588215813056,12.101,4.06,1881623,119767,0.06365090137609924,119767,26.100495128,2.0,3.6613200412596867,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,116,0.0009676020152814387,159.431034482,0.016903352459379496,0,0,3692,0,236288,50.761720000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,7090,3516,0.49590973201692523,matmul: n=96 block=0 checksum=219826053362
pf_none-tagged_stream,pf,none-tagged,stream,0,6820444,23093407,3.3859096269978903,0.2953416098369548,11.547,4.27,1574368,196674,0.12492250858757292,196674,33.990227484,2.0,6.246144484763548,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,8598,0.04369213257040643,204.31158409,1.2606217425141237,0,0,196859,65556,16794560,58.40432,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,384343,188188,0.4896355599035237,stream: words=524288 passes=2 checksum=8dd97a8432780000
pf_none-tagged_stride,pf,none-tagged,stride,0,8766024,64444229,7.351591668012773,0.13602496509035744,32.222,7.2,1863851,1604169,0.86067448524587,1604169,26.007896924,2.0,24.384333297391347,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,126,7.853985679566111e-05,150.134920634,0.014373677279459878,0,0,4317,0,276288,49.72104,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,8325,4138,0.49705705705705705,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
pf_stride-none_chase,pf,stride-none,chase,0,3160920,25163381,7.960777558432355,0.1256158701408209,12.581999999999999,3.06,632806,516514,0.8162280382929366,518480,31.354065912,2.0,27.59206771185919,163.4062235045493,517456,517432,4359367,114,2.6e-05,518594,17584,0.03390706410024027,186.765709964,5.562937372663655,0,0,17584,0,1125376,84.3719,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,7537,1940,0.25739684224492504,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
pf_stride-none_chase4m,pf,stride-none,chase4m,0,5126955,127918263,24.950143506233232,0.04007992979079148,63.959,6.53,1026016,594507,0.5794324844836728,603604,190.419793206,2.0,112.33541387221979,115.95713244996298,602580,102607,6916033,114,1.6e-05,603718,570750,0.9453917226254642,193.884457392,111.3233878588753,0,0,570750,69653,40985792,91.56156,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,35209,9055,0.2571785622994121,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pf_stride-none_matmul,pf,stride-none,matmul,0,6862544,22139989,3.226207219946422,0.3099614909474436,11.07,4.11,1881623,31565,0.016775411440017474,121595,27.795723112,2.0,2.466284691476603,4.599606210175119,120571,120150,8772200,117,1.3e-05,121712,3654,0.030021690548179308,153.664061302,0.5324556024704541,0,0,3654,0,233856,49.347879999999996,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,245694,88860,0.3616693936359862,matmul: n=96 block=0 checksum=219826053362
pf_stride-none_stream,pf,stride-none,stream,0,6820444,18207697,2.6695764967793885,0.374591251161528,9.104,4.42,1574368,8034,0.005103000060976849,196693,175.774707494,2.0,2.89697834306007,1.1779291788041952,195669,65556,6822833,112,1.6e-05,196805,196805,1.0,159.445572744,28.855159576121437,0,0,196805,65556,16791104,55.363099999999996,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,665395,188640,0.2835007777335267,stream: words=524288 passes=2 checksum=8dd97a8432780000
pf_stride-none_stride,pf,stride-none,stride,0,8766024,64360493,7.342039332769337,0.13620193990745222,32.18,7.49,1863851,1600128,0.85850639348317,1604172,26.00975797,2.0,24.32954351019484,182.53748791926648,1603148,1603132,11098754,112,1e-05,1604284,4266,0.0026591301789458724,153.723146742,0.48665164503314157,0,0,4266,0,273024,49.36236,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,15768,4041,0.2562785388127854,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
pf_stride-stride_chase,pf,stride-stride,chase,0,3160920,25163229,7.960729471166623,0.12561662893104855,12.581999999999999,3.29,632806,516514,0.8162280382929366,518480,31.353837456,2.0,27.591881239666478,163.4062235045493,517456,517432,4359367,114,2.6e-05,518594,16597,0.032003841155123273,188.79297114000002,5.250686508991053,0,0,17591,0,1125824,84.3953,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,11455,2927,0.2555216062854649,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
pf_stride-stride_chase4m,pf,stride-stride,chase4m,0,5126955,127918263,24.950143506233232,0.04007992979079148,63.959,6.53,1026016,594507,0.5794324844836728,603604,190.419793206,2.0,112.33541387221979,115.95713244996298,602580,102607,6916033,114,1.6e-05,603718,565017,0.9358955671356495,194.154579746,110.20518026781978,0,0,570763,69653,40986624,91.60248,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,57788,14788,0.25590087907524056,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pf_stride-stride_matmul,pf,stride-stride,matmul,0,6862544,22141907,3.2264867081362247,0.30993464113095587,11.071,4.31,1881623,31564,0.016774879983928768,121595,27.868837916,2.0,2.4674964113324633,4.599460491619435,120571,120150,8772200,117,1.3e-05,121712,315,0.002588076771394768,174.45683809599998,0.04590134504055639,0,0,3670,0,234880,54.40232,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,258797,92200,0.3562637897657237,matmul: n=96 block=0 checksum=219826053362
pf_stride-stride_stream,pf,stride-stride,stream,0,6820444,17514039,2.567873733733464,0.38942724747843716,8.757,4.71,1574368,3609,0.0022923484217158884,196693,196.856747022,2.0,2.4512642533400055,0.5291444369310854,195669,65556,6822833,112,1.6e-05,196805,11840,0.06016107314346689,185.58436233199998,1.7359573658254506,0,0,196821,65556,16792128,67.39622,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,1496848,378030,0.2525506931899565,stream: words=524288 passes=2 checksum=8dd97a8432780000
pf_stride-stride_stride,pf,stride-stride,stride,0,8766024,64363231,7.342351675058157,0.136196145901998,32.182,7.63,1863851,1600128,0.85850639348317,1604172,26.010955374,2.0,24.330571489184422,182.53748791926648,1603148,1603132,11098754,112,1e-05,1604284,303,0.00018886930244270964,172.369445544,0.03456527155298685,0,0,4273,0,273472,52.99028,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,31304,8004,0.25568617429082546,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
pf_tagged-none_chase,pf,tagged-none,chase,0,3160920,22955069,7.262148045505739,0.13770030488690754,11.478,5.04,632806,494933,0.7821243793516497,1462180,28.171508062,2.0,24.033623258391746,156.57878086126823,1461156,1446045,4359367,114,2.6e-05,1462294,17603,0.012037934915960813,172.618996422,5.56894828088025,0,0,17603,0,1126592,69.17448,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,1012669,23547,0.023252415152433818,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
pf_tagged-none_chase4m,pf,tagged-none,chase4m,0,5126955,95206669,18.56982731465363,0.053850796943646875,47.603,10.28,1026016,588875,0.5739432913326887,1684712,136.672711526,2.0,80.44238588859554,114.85862466122678,1683687,177378,6916033,114,1.6e-05,1684826,1029719,0.6111723109686104,184.552928464,200.8441657865146,0,0,1029719,69653,70359808,81.13126,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,1142870,23617,0.020664642522771618,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
pf_tagged-none_matmul,pf,tagged-none,matmul,0,6862544,21629071,3.1517569869133077,0.3172833451792728,10.815,4.16,1881623,11419,0.006068697076938367,138205,28.610648918,2.0,2.1736293614579765,1.6639601873590901,137181,136946,8772200,117,1.3e-05,138322,3659,0.026452769624499356,153.584904618,0.5331841952488756,0,0,3659,0,234176,49.20436,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,237522,110181,0.46387703033824235,matmul: n=96 block=0 checksum=219826053362
pf_tagged-none_stream,pf,tagged-none,stream,0,6820444,18913201,2.7730160968992634,0.36061817351806286,9.457,4.27,1574368,13311,0.008454821236203988,196713,159.93403951599998,2.0,3.3522137136917642,1.9516324743667715,195688,65556,6822833,112,1.6e-05,196825,196825,1.0,158.484803354,28.858091936536685,0,0,196825,65556,16792384,54.06496,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,384125,183363,0.4773524243410348,stream: words=524288 passes=2 checksum=8dd97a8432780000
pf_tagged-none_stride,pf,tagged-none,stride,0,8766024,64757817,7.38736478476445,0.13536626782833028,32.379,12.82,1863851,1600106,0.8584945899645412,4804219,26.258359134,2.0,24.542659257884996,182.53497822958275,4803195,4803170,11098754,112,1e-05,4804331,4286,0.0008921117216944461,153.333876808,0.48893318110924633,0,0,4286,0,274304,48.916199999999996,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,3208140,4063,0.0012664659272974372,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
pfdeg_stride1_matmul,pfdeg,stride1,matmul,0,6862544,24215107,3.528590417780928,0.2833992845870968,12.108,4.03,1881623,119767,0.06365090137609924,119767,26.132883014,2.0,3.663381559397253,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,233,0.0019435454272463382,148.39055794,0.0339524234744433,0,0,3636,0,232704,49.835800000000006,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,3406,3399,0.9979448032883147,matmul: n=96 block=0 checksum=219826053362
pfdeg_stride1_stream,pfdeg,stride1,stream,0,6820444,25117871,3.6827325317823885,0.27153750411410266,12.559000000000001,4.22,1574368,196674,0.12492250858757292,196674,44.237997906,2.0,7.526321673309318,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,16350,0.0830851788236968,164.48116208000002,2.3972046394633546,0,0,196791,65556,16790208,55.278220000000005,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,193544,180436,0.9322737982060927,stream: words=524288 passes=2 checksum=8dd97a8432780000
pfdeg_stride2_matmul,pfdeg,stride2,matmul,0,6862544,24215107,3.528590417780928,0.2833992845870968,12.108,3.98,1881623,119767,0.06365090137609924,119767,26.132883014,2.0,3.663381559397253,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,231,0.0019268626338794167,149.493506494,0.033660986363074685,0,0,3641,0,233024,50.027120000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,6757,3401,0.5033298801243156,matmul: n=96 block=0 checksum=219826053362
pfdeg_stride2_stream,pfdeg,stride2,stream,0,6820444,23103107,3.3873318217992847,0.2952176086099588,11.552,4.21,1574368,196674,0.12492250858757292,196674,33.994488342,2.0,6.246676761833642,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,8688,0.04414948217861027,203.526358196,1.2738173643827293,0,0,196796,65556,16790528,58.38194,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,384015,188098,0.4898194080960379,stream: words=524288 passes=2 checksum=8dd97a8432780000
